text,category_id
"اوستیا،مرکز ثقل اختلاف مسکو -تفلیس 
 به گزارش واحد مرکزی خبر، به نقل ازخبرگزاری رویترز ، گرجستان که خواهان پیوستن به سازمان پیمان آتلانتیک شمالی ، ناتو، است، در سال 2008 در خصوص مناطق جدایی طلب اوستیای جنوبی و آبخازیا با روسیه وارد جنگ شد. پس از مناقشه ، روسیه استقلال این دو منطقه را به عنوان کشور مستقل به رسمیت شناخت. 

 مسکو هفت ماه پس از الحاق منطقه کریمه به خاک خود، در ماه نوامبر مشارکت راهبردی با منطقه آبخازیا امضاء کرد. 

 روسیه همچنین از جدایی طلبان شرق اوکراین نیز حمایت می کند. 

 روسیه درصدد توافق با اوستیای جنوبی 

 روسیه اعلام کرده است قصد دارد توافق نامه مشابهی با اوستیای جنوبی برای وارد کردن نیروهای امنیتی به این منطقه امضا کند. 

 سرگئی لاوروف وزیر امور خارجه روسیه روز چهارشنبه قرارداد اولیه را در این زمینه امضاء کرد. 

 وزیر امور خارجه گرجستان گفت: این اقدام دیگری علیه حاکمیت و تمامیت ارضی گرجستان و تلاشی برای ترسیم مجدد مرزهای بین المللی است. 

 آبخازی و اوستیای جنوبی به کمک های مالی روسیه بسیار وابسته اند. 

 لاوروف همچنین گفت: اعلام کرده بود روسیه تدابیر لازم برای مقابله با آثار منفی عضویت گرجستان در ناتو اتخاذ خواهد کرد. 

 گرجستان در پاسخ اعلام کرد روسیه تهدیدی برای ثبات منطقه است و تاثیری بر روند پیوستن گرجستان به ناتو ندارد. 

 تحلیل گران معتقدند روند الحاق گرجستان به ناتو به این دلیل کند شد که روسیه ممکن است این موضوع را اقدام تحریک آمیز دیگری بداند.",8
"اعتراضات تازه در اسپانیا و ایرلند 
 حسین یاری 

 پیروزی سیریزا در انتخابات سراسری یونان روح تازه ای در کالبد گروههای چپگرای ضد یورو در دو کشور اسپانیا و ایرلند دمیده است.اعتراضهای اخیر 
 شکل گرفته در ایرلند و اسپانیا نشان 
 می دهد که شهروندان این کشورها جهت گذار از منطقه یورو آماده می شوند. این خود از اصلی ترین عواقب و تبعات پیروزی سیریزا در یونان محسوب می شود. پیروزی سیریزا، اروپای واحد و خصوصا منطقه یورو را با بحرانی واقعی رو به رو ساخته است. ارزش یوروطی روزهای اخیر به پایین ترین حد در 11 سال گذشته رسیده است.این در حالی است که آغاز رسمی تقابل دولت یونان ،سران یورو ، بانک مرکزی اروپا و در نهایت صندوق بین المللی پول بر وخامت اوضاع اقتصادی جاری در اروپا خواهد افزود. از سوی دیگر با شکل گیری و رشد جریانهای چپ افراطی ( ضد یورو) در دیگر کشورهای اروپایی نیز یورو قدرت سلطه گری خود را از دست خواهد داد. لازم به ذکر است که با استمرار بحران اقتصادی در منطقه یورو،ضریب آسیب پذیری پول واحد اروپایی در مقابل دیگر ارزهای معتبر جهانی افزایش یافته است. پیروزی حزب سیریزا در انتخابات سراسری یونان، این روند را به صورت خودکار تقویت کرده است . 

 دولت ائتلافی متشکل از سیریزا و جریان راست مستقل ، با ادامه سیاست ریاضت اقتصادی مخالف و خواستار افزایش زمان بازپرداخت بدهی های خارجی و بخشش بخشی از این بدهی ها هستند. سیپراس پیروزی حزب خود را پیروزی بر ریاضت اقتصادی نامیده و بر مقابله با طرح های ریاضتی اروپای واحد تاکید کرده است. این خود می تواند آخرین آب پاکی سیریزا بر روی دستان اتحادیه اروپا و منطقه یورو باشد. در طول ماههای اخیر و مخصوصا پس از پیروزی سیریزا در انتخابات پارلمانی اروپا ( در سال 2014 میلادی) ، مذاکرات پشت پرده ای با حزب سیریزا در خصوص پذیرش طرح های ریاضتی و وامهای کمکی اروپای واحد به آتن داشته باشند اما سیریزا به هیچ عنوان چنین خواسته ای را نپذیرفت. آلکسیس سیپراس معتقد است هرگونه معامله اقتصادی با اروپای واحد بر سر پذیرش طرح های ریاضتی به معنای عبور از خطوط قرمز حزب سیریزا خواهد بود. در چنین شرایطی، حتی خوشبین ترین سیاستمداران اروپایی نیز امیدی نسبت به همکاری سیریزا با منطقه یورو ندارند. 

 اسپانیا و لیرند هر دو از کشورهایی هستند که در آنها احزاب چپگرا در موقعیت مناسبی قرار دارشته و قصد دارندپیروزی سیریزا را در کشورهایشان تکرار کنند. در پی پیروزی حزب چپ افراطی سیریزا در یونان، هزاران نفر در پایتخت اسپانیا علیه دولت به تظاهرات پرداختند. رسانه های محلی اعلام کردند که بیش از 260 اتوبوس به همراه بیش از 10 هزار نفر از سرتاسر اسپانیا راهی مادرید شدند تا در این تظاهرات شرکت کنند.سخنگوی حزب پودموس به خبرگزاری اسپاتنیک گفت که بیش از 100 نفر داوطلب بودند تا تظاهرات کنندگان را با خودروهای خود به مادرید منتقل کنند. پابلو ایلسیاس رهبر حزب پودموس اعلام کرده است که این تظاهرات با هدف اعتراض یا درخواست از دولت نبوده بلکه نشانه ای از آغاز تغییرات است. 

 ایرلندی ها نیز در تظاهرات ضد ریاضتی اخیر خود، علیه منطقه یورو سنگ تمام گذاشتند! تظاهرات کنندگان نسبت به شرایط تحمیل شده از سوی وام دهندگان بین المللی بر دولت ایرلند، معترض بودند. وام دهندگان بین المللی در ازای پرداخت کمک مالی به ایرلند، خواستار اجرای سیاست های 
 ریاضتی شده اند. 

 تظاهرات کنندگان معترض در شهر دوبلین پایتخت ایرلند، اعتراض خود نسبت به سیاست های ریاضتی را با سر دادن شعارهایی اعلام کردند.بر اساس اعلام پلیس، بیش از 30 هزار نفر در اعتراضات شهر دوبلین شرکت کرده بودند. این در حالی است که سازمان دهندگان تظاهرات، تعداد شرکت کنندگان 
 در راهپیمایی اعتراض آمیز شهر دوبلین را بیش از 100 هزار نفر اعلام 
 کرده اند. در پی اعتراض هزاران نفر، خیابان های 
 شهر دوبلین مسدود شد و ترافیک سنگینی در بسیاری از خیابان ها ایجاد شد. تظاهرات مشابهی نیز در شهرهای کورک، گالوی و سایر شهرهای ایرلند برگزار شده است.",8
"بودجه وزارت امنیت داخلی آمریکا در دو راهی سنا و مجلس نمایندگان 
 به گزارش گروه بین الملل خبرگزاری فارس ، بعد از مخالفت دموکرات های سنا برای تصویب لایحه تأمین بودجه وزارت امنیت داخلی آمریکا، هم اکنون میچ مک کونل رهبر اکثریت جمهوری خواهان سنا به خبرنگاران اعلام کرده که آمادگی دارد لایحه ای را ارائه دهد که مشروط به تقاضای جمهوری خواهان مبنی بر لغو اقدامات اجرایی اوباما در زمینه مهاجرت نباشد و از این طریق کمک کند که هرچه سریعتر بودجه وزارت امنیت داخلی آمریکا برای سال مالی 2015 تمدید شود. 

 به گزارش روزنامه آمریکایی واشنگتن پست ، طبق پیشنهاد مک کونل، سنا در ابتدا به لایحه تأمین بودجه وزارت امنیت داخلی آمریکا رأی می دهد و بعد از آن به صورت مجزا در خصوص لایحه لغو ابتکارعمل های اوباما در زمینه مهاجرت رأی گیری می کند. 

 مک کونل به خبرنگاران گفت که طرح او جای اعتراضی ندارد، زیرا به اعتقاد وی، این طرح یک رویکردی است که به نظر هر دو حزب جمهوری خواه و دموکرات احترام می گذارد. 

 رئیس اکثریت جمهوری خواهان سنا ادامه داد: اگر این طرح موفق شود، به بن بست دو ماهه در خصوص تأمین بودجه وزارت امنیت داخلی آمریکا که مسوولیت حفظ امنیت مرز ها، فرودگاهها و عملکردهای دیگری دارد، پایان می دهد. 

 با اینحال، جان بینر رئیس اکثریت جمهوری خواهان مجلس نمایندگان آمریکا خیلی سریع از این پیشنهاد مک کونل استقبال نکرد و بنابراین مشخص نیست که به اندازه کافی از این طرح در مجلس نمایندگان امریکا حمایت می کند تا از تعطیلی وزارت امنیت داخلی آمرکیا جلوگیری کند یا خیر. 

 هری رید رهبر اقلیت دموکرات های سنا می گوید که دموکرات ها تنها در صورتی آمادگی بحث درباره موضوع مهاجرت را دارند که وزارت امنیت داخلی آمریکا به طور کامل تأمین بودجه شود. 

 طبق این گزارش، جمهوری خواهان مجلس نمایندگان آمریکا در صدد هستند صبح روز چهارشنبه (امروز) به وقت محلی پشت درهای بسته درباره تأمین بودجه وزارت امنیت داخلی آمریکا نشست برگزار کنند. 

 این اقدام مک کونل نمایانگر واگذاری امتیاز در نزاعی است که وزارت امنیت داخلی آمریکا را به مرز تعطیلی کشانده است. حدود یکسال و نیم پیش به دلیل اختلافات نمایندگان کنگره در تأمین بودجه دولت فدرال، اکثر سازمانهای دولت فدرال برای بیش از دو هفته در اکتبر 2013 به تعطیلی کشانده شد. 

 انتهای پیام/ق",8
"رئیس جمهوری تونس به الجزایر سفر می کند 
 الباجی قائد السبسی رئیس جمهوری تونس اواخر هفته جاری به الجزایر سفر می کند. 

 به گزارش ایلنا به نقل از الشرق الاوسط، السبسی چهارشنبه هفته جاری برای دیدار یک روزه از الجزایر به الجزیره سفر می کند. 

 الباجی السبسی در سفر خود به الجزایر با عبدالعزیز بوتفلیقه همتای االجزایری خود دیدار می کند. 

 قرار است رئیس جمهوری تونس در سفر خود به الجزایر با مسئولان الجزایری درباره تهدیدات تروریستی، پدیده قاچاق در مرزهای دو کشور و افزایش تنش در لیبی و پیامدهای آن بر تونس و الجزایر رایزنی کند. 

 السبسی در سفر خود به الجزایر با مسئولان نظامی الجزایر نیز دیدار می کند و درباره همکاری نظامی میان دو کشور رایزنی می کند. 

 پایان پیام",8
"دی میستورا وارد دمشق شد 
 به گزارش گروه بین الملل خبرگزاری فارس ، استفان دی میستورا نماینده سازمان ملل در امور سوریه برای گفت وگو با مقامات بلندپایه سوریه، شامگاه دوشنبه وارد دمشق شد. 

 دی میستورا سومین فرستاده ویژه سازمان ملل در امور سوریه از زمان آغاز بحران امنیتی در سوریه از سال 2011 تاکنون است. 

 انتهای پیام/ح",8
"جنجال جنایت سرباز روس در ارمنستان 
 هزاران تن از مردم ارمنستان روز پنجشنبه برای دومین روز متوالی تظاهرات کردند و خواستار آن شدند که سرباز روس مظنون به قتل عام شش نفر از اعضای یک خانواده ارمنی در شهر گیومری، در ارمنستان محاکمه شود. 

 دست کم چهارده نفر در درگیری ها میان پلیس و معترضان در برابر ساختمان کنسولگری روسیه در گیومری، دومین شهر ارمنستان، زخمی شدند. 

 در ایروان، پایتخت ارمنستان هم صدها نفر از معترضان در مقابل سفارت روسیه تظاهرات کردند. به گفته پلیس ارمنستان، والری پرمیاکوف، سرباز روس اعتراف کرده که از پایگاه نظامی شماره 102 در گیومری خارج شده و پس از ورود به یک خانه، شش تن از اعضای یک خانواده از جمله یک کودک دو ساله را با اسلحه به قتل رسانده است. کودک شش ماهه ای نیز بر اثر ضربات چاقو بشدت مجروح شده است. علت و انگیزه این جنایت نامشخص است. سرباز روس هنگام عبور از مرز ارمنستان و فرار به ترکیه دستگیر و به مقامات روس تحویل داده شده است.",8
"تظاهرات اعتراض آمیز دانشجویان مقدونیه به نظام آموزشی کشور 
 به گزارش ایرنا، درتظاهرات دانشجویان که دانش آموزان دبیرستانی نیز حضور داشتند با تجمع درجلوی دانشگاه چیریلیا و متودیا ومجلس نمایندگان این کشور درمزکز شهر اسکوپیه مخالفت خود را با وارد کردن امتحانات ملی در دانشگاه ها نشان دادند. 

 آناستاسیا پتروسکا یکی ازنمایندگان دانشجویان دانشگاه های مقدونیه هدف از این تظاهرات را لغو پیشنهاد برای وارد کردن امتحانات ملی در دانشگاه ها اعلام کرد و گفت که دانشجویان خواهان گفت و گو با نمایندگان وزارت آموزش و پرورش برای ایجاد اصلاحات مثبت در نظام آموزشی کشور هستند. 

 بنا به گزارش های رسانه های خبری مقدونیه، برگزارکنندگان تظاهرات اعتراض آمیز به نظام آموزشی کشور پیشنهاداتی را برای اصلاحات نظام آموزشی جهت ارایه به دولت آماده کردند. 

 دانشجویان مقدونیه نیز به خاطر نارضایتی ازاعلام تغییرات درنظام آموزشی کشور در17نوامبر امسال نیز تظاهرات اعتراض آمیزی را در شهر اسکوپیه برگزار کردند. 

 وزارت آموزش وپرورش مقدونیه تصمیم دارد که با آزمون دانشجویان درنیمه و پایان دوره تحصیلات، دانش وآموخته های آنها را درفواصل مختلف مورد بررسی قرار بدهد. 

 براساس این تغییرات اگر دانشجویی موفق به عبور از این آزمون نشود نمی تواند به تحصیلات خود ادامه بدهد. 

 اروپام**1**436**1859",8
"سفیر فرانسه در دانمارک: درحال حاضر زنده ام 
 باشگاه خبرنگاران: بر اساس گزارش ها ""فرانسیوس زیمری"" سفیر فرانسه در دانمارک در حال سخنرانی در نشستی به نام اسلام و آزادی در کپنهاگ در دانمارک بوده است که به سمت وی و یک کاریکاتوریست مطرح تیر اندازی شده است. 

 سفیر فرانسه در صفحه تویئتر خود نوشته است که در حال حاضر "" زنده "" است. 

 منابع خبری احتمال می دهند که این حمله در ارتباط با سابقه دانمارک در مورد چاپ کاریکاتورهای موهن و نقش فرانسه در حمایت از مجله فکاهی و هتاک ""شارلی ابدو"" باشد.",8
"الحیاة: پادشاه اردن نتانیاهو را به قطع روابط امان و تل آویو تهدید کرد 
 به گزارش گروه بین الملل خبرگزاری فارس ، عبدالله دوم پادشاده اردن، بنیامین نتانیاهو نخست وزیر رژیم صهیونیستی را تهدید کرده در صورتی که تجاوزها به مسجد الاقصی ادامه پیدا کند، روابط امان و تل آویو را قطع خواهد کرد. 

 روزنامه عربستانی الحیاة ، به نقل از منابع آگاه فلسطینی این ادعا را کرد و نوشت که بعد از این تهدید ها، نتانیاهو متعهد شده که از ورود شهرکنشینان تندرو به مسجد الاقصی جلوگیری کند. 

 برخی کارشناسان، این اقدام احتمالی شاه اردن را نه از روی حمایت از مردم فلسطین بلکه به دلیل فرار از خشم افکار عمومی در اردن و فلسطین، می دانند و معتقدند که هر چه فشار امنیتی-نظامی بر مردم فلسطین افزایش پیدا کند، اردن امنیت و وضعیت خود را بیشتر در خطر می بیند. 

 پیش از این نیز اردن علاوه بر بازگرداندن سفیر خود از تل آویو، از سفیر اسرائیل در خاک اردن خواسته بود برای ارائه پاره ای توضیحات در وزارت خارجه اردن حاضر شود. 

 تشدید حملات نیروهای امنیتی رژیم صهیونیستی و شهرک نشینان به شهروندان فلسطینی و منع نمازگزاران از حضور در مسجد الاقصی در طول چند هفته گذشته تنش در سرزمین های اشغالی را تشدید کرده است. 

 انتهای پیام/ص",8
یزد کم باران ترین استان کشور/ تکمیل زنجیره خشکسالی به گزارش ایرنا ، استان یزد که از نظر اقلیمی خشک و کویری است و 90 درصد نزولات جوی آن تبخیر می شود در سالهای اخیر با معضل بی آبی دست و پنجه نرم می کند. <br/> بارش های اندک در سال های اخیر و بویژه سال ابی جاری نیز مزید بر علت شده و زنجیره کم آبی که به گفته بسیاری از کارشناسان به سمت بی آبی در حرکت بوده را تکمیل کرده است. <br/> بارش های ناچیز اخیر نیز باتوجه به شرایط خشکی که بر خاک استان حاکم بوده نتوانست مرهمی بر زخم کهنه خشکسالی در استان یزد باشد. <br/> چند سالی است که زنگ خطر بی آبی در این استان کویری به صدا در آمده و با وجود آنکه در سالجاری با توجه به بارش بهاری این تصور را در میان افکار عمومی بوجود آورده که امسال در استان مشکل خشکسالی نخواهیم داشت اما این خطه از لحاظ کاهش بارندگی در رتبه نخست قرار گرفته و این به صدا در آمدن زنگ هشدار در استان است. <br/> در شرایط طبیعی، بارندگی موثر و مفید برای سفره های زیر زمینی آب در ماههای آذر تا بهمن صورت می گیرد اما متاسفانه در استان یزد شاهد بارندگی خوبی در این ماهها نبودیم و بیشترین بارندگی های استان مربوط به ماههای دیگر بود که برای آبهای زیر زمینی مفید نیست. <br/> *** یزد دارنده رتبه نخست در کاهش بارندگی <br/> مدیرکل مدیریت بحران استانداری یزد گفت: براساس آمار رسمی سازمان هواشناسی کشور یزد از نظر خشکسالی در رتبه نخست کشور قرار دارد. <br/> محمدحسین امامی افزود: همچنین این استان از لحاظ میزان بارندگی در کشور در پایین ترین رتبه قرار دارد ، امسال استان از لحاظ بارندگی در وضعیت خوبی قرار ندارد و در یک وضعیت حاد و ویژه قرار داریم. <br/> امامی با بیان اینکه این استان طی 16 ساله گذشته بصورت دائم با خشکسالی دست و پنجه نرم کرده است گفت: اما امسال براساس آمار ارئه شده ، وضعیت حادتر خواهد بود. <br/> مدیرکل مدیریت بحران استانداری یزد با اشاره به کاهش 53 درصد بارندگی در استان تصریح کرد: کاهش بارندگی های امسال استان در 40 و 50 سال اخیر بی سابقه و بی نظیر بوده و تبعات ان گربیانگیر استان خواهد شد. <br/> وی اضافه کرد: اگر چه در تامین آب آشامیدنی در سال های قبل مشکل داشتیم اما شاید امسال حادتر شود، وضعیت قنات و چاههای استان برای تامین آب آشامیدنی بویژه در حوزه شیرکوه در شهرستانهای تفت و مهریز قطعا با مشکلات بیشتری روبرو خواهد شد. <br/> مدیرکل مدیریت بحران استانداری یزد با اشاره به بارندگی فروردین یاد آور شد: این بارش مقطعی بود و اثر بخش نبوده است و در بخشی زیادی از استان اصلا بارندگی نبوده است. <br/> ***فصل گرمی در سالجاری پیش رو خواهیم داشت <br/> مدیرکل هواشناسی استان یزد گفت: براساس پیش بینی مرکز ملی سازمان هواشناسی کشور به علت کاهش باران، تابستان گرمی را پیش رو خواهیم داشت. <br/> لقمان عمادی با اشاره به وضعیت بارندگی استان در سال جاری آبی افزود: از اول مهر تاکنون میانگین بارندگی استان حدود 49 درصد کاهش داشته است. <br/> وی همچنین از کاهش 30 درصد بارندگی در ارتفاعات استان خبر داد و تصریح کرد: در حالیکه می بایست تاکنون 103 میلی متر بارندگی داشته باشیم اما این رقم 53 میلی متر است. <br/> عمادی افزود: از حدود سال 84 تاکنون شرایط بارش در این خطه کمتر از شرایط نرمال است. <br/> این مسئول با بیان اینکه در 20 سال گذشته شیب ما در روند تغییرات درصد بارشی استان به نسبت میانگین منفی بوده است خاطر نشان کرد: نسبت به مدت مشابه بلند مدت امسال 49 درصد، نسبت به سال قبل 48 درصد و نسبت به میانگین یک سال آبی 53 درصد با کاهش بارش در استان روبرو بودیم. <br/> ***کاهش 38.1 درصدی بارش باران در استان یزد <br/> مدیر عامل شرکت آب منطقه ای یزد از کاهش 38.1 درصدی بارش باران در سال آبی جاری این استان در مقایسه با مدت مشابه سال آبی گذشته خبر داد. <br/> حسین غفوری به اهمیت آب انتقالی به استان اشاره کرد و گفت: اگر در انتقال این آب به هر دلیلی خللی ایجاد شود استان یزد با مشکل بی آبی روبرو می شود زیرا حیات استان به همین آب انتقالی بستگی دارد. <br/> وی یزد را کم باران ترین استان کشور در سال ابی جاری معرفی و خاطرنشان کرد: شهر یزد با 17میلیمتر، کمترین میزان بارندگی در سطح استان را دارد که عمق خشکسالی را نشان می دهد. <br/> مدیرعامل شرکت آب منطقه ای یزد اضافه کرد: درگذشته آب آشامیدنی و بهداشتی در روستاها از طریق چاه ها تامین می شد اما متاسفانه اکنون چاه ها دیگر جوابگو نیست و باید به فکر انتقال آب به این روستاها باشیم. <br/> وی افزود: برای برون رفت از بحران، راههایی که وجود دارد همه به صرفه جویی در مصرف در بخشهای کشاورزی ، صنعت، آشامیدنی و بهداشت ختم می شود. <br/> *** خسارت خشکسالی قابل جبران نیست <br/> رئیس سازمان جهاد کشاورزی یزد با بیان اینکه خشکسالی در 16 سال اخیر خسارت زیادی بر این استان وارد کرده است گفت: بیشترین اثرگذاری در قنوات بوده که بیشترین آن مربوط به شهرستانهای تفت و مهریز است. <br/> سجادی پور مجموع خسارت وارد شده به بخش کشاورزی در سال 93 را یکهزار و 420 میلیارد تومان بیان کرد و افزود: از این رقم 699 میلیارد تومان مربوط به خشکسالی بوده است. <br/> وی اضافه کرد: همچنین از مجموع خسارتها 49 درصد مربوط به خشکسالی ، 30 درصد گرمازدگی و مابقی مربوط به سایر عوامل مانند سرمازدگی است. <br/> سجادی پور تصریح کرد: در دوسال اخیر علاوه بر سرمازدگی، گرمازدگی در فصل تابستان و بهار خسارت زیادی را به بخش کشاورزی وارد نموده است. <br/> وی در ادامه تعداد قنوات استان را سه هزار رشته بیان کرد و گفت: 18 تا 20 درصد آب کشاورزی از طریق قنوات تامین می شود اما با خشکسالی بسیاری از قنوات خشک شده است. <br/> وی در ادامه از خسارت یکهزار و 900 میلیارد ریالی سرما زدگی بهاره به باغهای این استان در سالجاری خبر داد و گفت: این رقم برآورد اولیه بوده و بطور قطع خسارت وارده بیش از این است. <br/> سجادی پور افزود: این سرمازدگی از 26 اسفند ماه سال گذشته تا 13 فروردین ماه امسال برآورد شده و با توجه به سرمای هوا در هفته بعد احتمال دارد باز هم شاهد سرمازدگی بیشتری در باغ های میوه باشیم. <br/> وی ارزش ریالی میزان خسارت سرمازدگی بهاره در درختان میوه این استان را بیش از یکهزار و 900 میلیارد ریال عنوان کرد و گفت: درصد خسارت دیدگی بستگی به نوع محصولات دارد. <br/> این مسئول با بیان اینکه بارش های بهاری همچون باران شدید و سرمازدگی باعث شد تا بیشترین خسارات وارد شده در شهرستان های مهریز ، ابرکوه و خاتم باشد تصریح کرد: محصولات باغی چون زردآلو، پسته، بادام و گردو دچار سرمازدگی شده اند. <br/> رئیس سازمان جهاد کشاورزی استان یزد افزود: در بخش زراعی هم 9 هزار و 800 هکتار از محصول گندم، جو و کلزا در اکثر شهرستان های استان دچار خسارت بشوند. <br/> وی با اشاره به دغدغه مردم نسبت به محصول زردآلو ، بادام و گردو استان گفت: میزان خسارت سرمازدگی بهاره به محصول زردآلوی استان60 درصد معادل 900 هکتار می باشد و در محصول بادام با خسارتی حدود 74 درصد مواجه بودیم که 1300 هکتار را در بر می گیرد . <br/> سجادی پور اضافه کرد: از یکهزار و 440 هکتار باغهای این استان مربوط به کشت گردو است، تنها حدود 5 درصد از این باغات متحمل خسارت سرمازدگی شده اند که امیدواریم میزان خسارت در روزهای آتی افزایش پیدا نکند. <br/> وی خسارت باغات پسته را هم قابل توجه خواند و گفت: 23 درصد باغهای پسته استان که حدود 10 هزار هکتار می شود هم دچار خسارت سرمازدگی شده اند. <br/> رئیس سازمان جهادکشاورزی استان یزد ادامه داد: با وجود هشدارهای اداره کل هواشناسی و سازمان جهادکشاورزی استان متأسفانه به علت برودت ناگهانی هوا خسارت قابل توجهی به باغداران استان وارد آمد که امیدواریم در جبران آن تلاش و همت مضاعفی را انجام دهیم. <br/> وی گفت: در این زمینه قرار است بخشی از این خسارت با پرداخت تسهیلات حمایتی جبران شود و بخشی نیز از طریق صندوق بیمه کشاورزان جبران می شود. <br/> ***بارانی موثر است که روان آب داشته باشد <br/> رییس گروه مطالعات آبهای سطحی دفتر مطالعات پایه منابع آب شرکت سهامی آب منطقه ای یزد هم با اشاره به 53 میلی متر بارندگی استان در سالجاری گفت: این میزان در مدت مشابه سال قبل از ان 84.6 میلی متر بوده است که 38 درصد کاهش دارد. <br/> محمدرضا عارف افزود: طبق آمار موجود، بارندگی در سال آبی جاری نسبت به مدت مشابه سال قبل و میانگین دوره آماری در تمام شهرستان های استان کاهش نشان می دهد. <br/> و بیشترین بارندگی در منشاد و کمترین در ایستگاه محمد آباد است. <br/> وی میزان روان آبهای در سالجاری 2.7 میلیون متر مکعب در سالجاری بیان و اظهار کرد: این رقم 98 درصد نسبت به میانگین کاهش داشته است. <br/> عارف، توزیع زمانی بارش و نوع بارش را خیلی مهم خواند و تصریح کرد: بارش زمستانه و ذخیره برفی ارتفاعات می تواند شاخص های خوبی برای آب باشد. <br/> رییس گروه مطالعات آبهای سطحی دفتر مطالعات پایه منابع آب شرکت سهامی آب منطقه ای یزد اظهار کرد :بارانی موثر است که روان آب داشته باشد. <br/> *** <br/> مدیر عامل شرکت آب و فاضلاب استان یزد هم گفت: خشکسالی قریب دو دهه است که گریبانگیر استان شده و پیامدهای آن یکی پس از دیگری خود را آشکار می سازد. <br/> محمدرضا اسلامی افزود: بیش از 20 حلقه چاه در شهرهای مختلف استان با افت شدید روبرو شده اند. <br/> وی با بیان اینکه بسیاری چاههای مربوط به این شرکت با افت کمی نیز مواجه شده اند تصریح کرد: این مشکل در شهرهای یزد ، اردکان ، تفت ، مهریز، بافق و میبد جدی است و بیش از 90 درصد جمعیت زیر پوشش این شرکت در این شهرها سکونت دارند. <br/> اسلامی افزود: اگر شهرهای یاد شده از آب انتقالی بهره مند نبودند بدون شک نمی توانستیم از منابع محلی آب انها را تامین کرد. <br/> وی اظهار کرد: حدود 18 درصدمعادل 17 میلیون متر مکعب از آب تولیدی این شرکت در تابستانها در کولرهای آبی تبخیر می شود و سرانه مصرف به شدت افزایش می یابد. <br/> مدیر عامل شرکت آب و فاضلاب استان یزد سرانه مصرف آب استان را در هر شبانه روز 300 لیتر بیان کرد و گفت: در حالیکه مصرف استاندارد 150 لیتر است. <br/> وی تعداد حلقه چاههای حفرو جابجا شده در بازه زمانی سالهای 87 تا 94 را 84 مورد بیان کرد و افزود: همچنین 52 حلقه چاه از مدار خارج شدند. <br/> شرایط خشکسالی در سال های گذشته و بارش های بسیار اندک در استان کویری یزد، لزوم برنامه ریزی مدون و مستمر از سوی مسئولان در این حوزه استان را ضروری می می سازد. <br/> 8068/2088,1
"درگیری نیروهای ویژه ارتش کانادا با عناصر داعش در خاک عراق 
 به گزارش گروه بین الملل خبرگزاری فارس ، ارتش کانادا روز دوشنبه طی ادعایی از درگیری زمینی نیروهای ویژه این کشور با عناصر گروه تروریستی داعش طی هفته گذشته در خاک عراق خبر داد. 

 به نوشته روزنامه فرانسوی فیگارو ، کاپیتان پل فورگت افسر ارشد ارتش کانادا روز دوشنبه در اظهاراتی اعلام کرد: نیروهای ویژه کانادا هفته گذتشه دو مرتبه مورد حمله عناصر داعش قرار گرفته و برای دفاع از خود با آنها درگیر شدند. 

 این در حالیست که این افسر ارشد کانادا هیچگونه اشاره ای به محل درگیری و شرایط وقوع آن نکرد. 

 از سوی دیگر، اظهارات وی در حالی صورت می گیرد که شبکه خبری اسکای نیوز روز گذشته مدعی شد که نیروهای کانادایی بار دیگر با تروریست های داعشی در عراق درگیر شدند اما جزئیاتی از محل دقیق درگیری و تلفات احتمالی دو طرف در این درگیری منتشر نکرد. 

 مخالفان دولت کانادا هفته گذشته دولت اوتاوا را به دروغگویی و عدم بیان حقیقت درخصوص درگیری نیروهای ویژه کانادا با عناصر داعش در عراق متهم کردند. 

 مخالفان دولت کانادا معتقدند که دولت درخصوص مشارکت کانادا در ائتلاف بین المللی علیه داعش حقیقت را نمی گوید. 

 غربی ها که به همراه چند کشور عربی، ائتلاف هوایی علیه داعش تشکیل داده اند، از شهریور ماه به بمباران مواضع این گروه مشغول اند اما تاکنون موضع اصولی این ائتلاف، بر عدم اعزام سرباز به مناطق درگیری تأکید داشته است. 

 علاوه بر این، کانادایی ها در حالی مدعی درگیری با داعش هستند که دولت های عضو ائتلاف از نیروی زمینی علیه داعش استفاده نکرده اند و تنها مستشاران خود را به عراق فرستاده اند تا در پایگاه های ارتش آنها را آموزش دهند. 

 انتهای پیام/م",8
